,label,PCA_feature_3,PCA_feature_10,PCA_feature_129,PCA_feature_131
27,1.0,-8.225663490204155,2.6533432639914314,-2.7755575615628914e-17,3.191891195797325e-16
28,0.0,-7.342084794874495,8.66650840274139,-6.661338147750939e-16,6.522560269672795e-16
28,1.0,-8.730198129624107,0.2162857636642116,1.6375789613221059e-15,0.0
29,1.0,6.367630478436662,-1.927673377050629,1.6237011735142914e-15,-9.43689570931383e-16
29,0.0,-19.133230205897295,-2.8360874507938747,-8.881784197001252e-16,1.4849232954361469e-15
30,0.0,-19.79545896044667,-9.165145241439348,-1.2906342661267445e-15,1.762479051592436e-15
31,1.0,33.87351788750141,7.910403104583567,1.2628786905111156e-15,1.27675647831893e-15
32,1.0,4.937632087778015,-1.8184861750704724,1.9532986339498848e-15,-1.9446250165700008e-15
33,1.0,10.795953348002081,-2.1649244935651786,8.465450562766819e-16,-7.979727989493313e-16
34,1.0,-5.947411353994331,0.5593979122156102,7.91033905045424e-16,-1.0685896612017132e-15
34,0.0,1.866382247271289,6.593623530480148,-1.6930901125533637e-15,1.0547118733938987e-15
35,0.0,-11.130356763588717,0.5355519443488668,-6.661338147750939e-16,2.2898349882893854e-16
35,1.0,4.557445127961215,-2.1100134002023463,1.5543122344752192e-15,-9.43689570931383e-16
36,0.0,-5.480417170129288,-3.9586905906386884,-5.273559366969494e-16,1.9845236565174673e-15
37,1.0,13.320923467877913,-1.5383023571971353,1.8876908499873557e-15,-8.326672684688674e-16
37,0.0,-22.90122669435643,-14.070138009432101,-1.5404344466674047e-15,2.192690473634684e-15
38,1.0,-1.581277640019615,4.556605821325042,9.853229343548264e-16,-4.440892098500626e-16
39,1.0,4.639050662304868,-2.1550161105209256,1.3877787807814457e-15,-6.661338147750939e-16
39,0.0,-17.040804739518396,1.8624371249646257,1.3739009929736312e-15,-1.7763568394002505e-15
40,1.0,0.9617731741340474,-3.7300558161086634,8.604228440844963e-16,-9.71445146547012e-17
41,0.0,-5.00872430915185,-5.101661088856656,1.0009354456386177e-15,1.491862189340054e-16
41,1.0,1.9392463220876346,-4.633960128598789,-1.6653345369377348e-16,-3.0531133177191805e-16
42,1.0,2.8471864884504967,-3.1617531190395733,7.771561172376096e-16,1.2628786905111156e-15
42,0.0,-5.11128650364826,-4.993526871643499,5.828670879282072e-16,5.551115123125783e-17
43,1.0,21.386606659038797,-10.12897287673014,1.2073675392798577e-15,-6.661338147750939e-16
43,0.0,-18.234070782388315,-3.9787669475371406,-3.400058012914542e-16,1.2906342661267445e-15
45,1.0,17.887345642933894,0.8806500037345375,1.4432899320127035e-15,-5.828670879282072e-16
46,0.0,-15.027642783677342,2.423145653196034,1.457167719820518e-15,8.743006318923108e-16
47,0.0,-14.15014407663174,6.271006551938427,-1.942890293094024e-16,3.3306690738754696e-16
49,0.0,35.33501409060131,8.123928988866492,3.469446951953614e-16,-1.1379786002407855e-15
50,0.0,-7.662748716347271,1.9273287274100566,1.4224732503009818e-16,1.1934897514720433e-15
50,1.0,-0.49881968229071205,-4.998194318288878,-1.5265566588595902e-16,-4.3021142204224816e-16
51,1.0,-1.9096411830177387,-3.3163154536841186,7.355227538141662e-16,7.91033905045424e-16
51,0.0,-17.546406712183174,2.304599008513369,-1.8110513089197866e-15,2.9976021664879227e-15
52,0.0,-15.462047919925677,-4.186990688444718,-1.762479051592436e-15,3.4555691641457997e-15
53,1.0,13.038253965300008,-4.594383234809418,9.43689570931383e-16,9.43689570931383e-16
53,0.0,-17.727360928874916,-4.422851273773141,-5.828670879282072e-16,1.0547118733938987e-15
54,1.0,0.2667460131061128,-0.7541712595693392,6.591949208711867e-16,3.3306690738754696e-16
54,0.0,-2.074169770652383,-1.992000006676485,-3.0531133177191805e-16,1.5265566588595902e-16
55,0.0,-11.672765639746494,-1.5313295499293123,1.6479873021779667e-16,4.787836793695988e-16
55,1.0,-4.206210211517652,3.256638858451792,1.7069679003611782e-15,-1.0269562977782698e-15
56,1.0,11.662694398559479,4.941813269964718,-1.7069679003611782e-15,-1.1761425167122752e-15
56,0.0,1.235158285011429,4.090252005699638,8.81239525796218e-16,1.1830814106161824e-15
57,1.0,5.0713745425967725,0.697840514021085,2.7712207528729493e-15,-1.2177758801357186e-15
58,0.0,2.1832717825744856,3.62381038645859,-2.220446049250313e-16,2.4980018054066022e-15
59,1.0,18.958589288396194,10.157561443227937,1.0967789176863363e-15,-2.467210463708014e-15
61,0.0,-4.573440680200146,1.6317409330171972,2.723515857283587e-15,-1.6028844918025698e-15
62,0.0,6.361401662823677,-4.149679413225632,-1.457167719820518e-16,-1.1258355359089478e-15
62,1.0,7.3170466809705585,-0.08797223266748838,1.27675647831893e-15,-5.551115123125783e-16
63,0.0,-15.054721902435134,1.8263708490136967,-6.800116025829084e-16,2.2898349882893854e-15
65,0.0,-11.089550680057345,-3.4285350694775873,-8.326672684688674e-16,9.575673587391975e-16
67,0.0,8.158247041711771,2.814153275951366,-2.3592239273284576e-16,-6.505213034913027e-16
68,0.0,13.724237138367346,2.63237660985612,1.052977149917922e-15,0.0
74,0.0,-14.082435925362292,1.7067816660939217,9.783840404509192e-16,1.3183898417423734e-15
76,0.0,-16.09780712830221,-3.626875999589291,-1.1657341758564144e-15,1.9012569296705806e-15
77,0.0,-17.89624816023759,-7.321707322640028,-2.248201624865942e-15,8.604228440844963e-16
78,0.0,-10.880748090704511,2.420507339802136,-1.3877787807814457e-16,1.7590096046404824e-15
79,0.0,14.147496338920371,-1.001360949365533,-4.9404924595819466e-15,5.551115123125783e-15
80,0.0,9.038172796002572,2.9697071177152417,1.1102230246251565e-16,-1.2628786905111156e-15
81,0.0,-9.133471340704181,0.6565318795103409,1.3183898417423734e-16,5.967448757360216e-16
82,0.0,-6.949454735719571,-1.1883616282494023,-7.979727989493313e-16,1.249000902703301e-16
83,0.0,-9.253535018029472,15.945865440105289,7.771561172376096e-16,1.4155343563970746e-15
85,0.0,3.2212038119293767,-2.3164853141992126,2.220446049250313e-16,4.0939474033052647e-16
87,0.0,-20.46368882337186,-7.543575353190397,-3.9968028886505635e-15,2.4980018054066022e-15
88,0.0,0.7764920898276821,1.1940655958743023,2.3245294578089215e-16,3.0531133177191805e-16
91,0.0,-17.856661914058204,-0.7622962620742738,-1.4988010832439613e-15,1.5265566588595902e-15
92,0.0,2.1406508346853186,1.3430005836403054,6.38378239159465e-16,1.6618650899857812e-15
93,0.0,-4.176623159986273,4.383356408925791,2.220446049250313e-16,1.1934897514720433e-15
95,0.0,-13.62335216497357,-3.6104578158241947,4.0939474033052647e-16,1.2420620087993939e-15
96,0.0,11.309365577328451,5.507039873688706,3.2612801348363973e-16,2.7755575615628914e-16
97,0.0,28.251707256068997,-4.9131730575080645,-1.124100812432971e-15,1.3322676295501878e-15
98,0.0,6.188512806624069,3.518673552696745,9.992007221626409e-16,2.0261570199409107e-15
99,0.0,-13.08908427426738,-6.092849448819431,-1.1102230246251565e-16,1.096345236817342e-15
100,0.0,-8.736951000116017,0.998743060297036,-6.626643678231403e-16,-1.2420620087993939e-15
101,0.0,-14.376381910406543,1.955009143704907,5.967448757360216e-16,5.412337245047638e-16
102,0.0,-13.5933474296553,2.7690983897250003,-3.58046925441613e-15,1.970645868709653e-15
103,0.0,3.094338891243155,3.4483074956568323,1.5265566588595902e-16,2.498001805406602e-16
104,0.0,-9.166407397865452,6.307645175555803,-1.797173521111972e-15,9.228728892196614e-16
105,0.0,-7.863044006887829,7.1171082939886094,3.469446951953614e-17,2.1996293675385914e-15
107,0.0,-10.415633274596582,-2.790534290773895,1.1449174941446927e-16,6.175615574477433e-16
108,0.0,-10.436901268139179,3.716183066123968,7.095019016745141e-16,-1.9012569296705806e-15
109,0.0,2.198875523448713,2.540683386062735,1.1102230246251565e-15,9.367506770274758e-16
111,0.0,-14.018682167928075,3.024387106533036,-2.1094237467877974e-15,-3.191891195797325e-16
112,0.0,11.787295127345958,9.172100483190412,-7.91033905045424e-16,1.3877787807814457e-16
113,0.0,-5.683107910454294,8.084877905255357,8.187894806610529e-16,3.677613769070831e-16
114,0.0,-4.358317829551325,0.8555340679901868,-2.0643209364124004e-15,6.29704621779581e-16
116,0.0,-18.04886689144242,3.8554406152993743,-3.8441472227646045e-15,-1.7763568394002505e-15
117,0.0,-4.093387072905957,9.051350724818658,8.049116928532385e-16,2.2898349882893854e-16
118,0.0,-14.229452973110956,3.990303955969117,1.734723475976807e-16,-6.826136877968736e-16
119,0.0,-15.959240036633016,3.4443343067991927,-1.1796119636642288e-16,1.887379141862766e-15
